 20221111-140822,[command] python /home/zjw/FuxiCTR-main/figat_criteo.py --gpu 0,[exp_id] figat_criteo_x4,[dataset_id] criteo_x4,[train] N.A.,[val] logloss: 0.444244 - AUC: 0.807228,[test] logloss: 0.443928 - AUC: 0.807630
 20221111-200158,[command] python /home/zjw/FuxiCTR-main/figat_criteo.py --gpu 0,[exp_id] figat_criteo_x4,[dataset_id] criteo_x4,[train] N.A.,[val] logloss: 0.444244 - AUC: 0.807228,[test] logloss: 0.443928 - AUC: 0.807630
