 20221112-143226,[command] python /home/zjw/FuxiCTR-main/figat_avazu.py --gpu 0,[exp_id] figat_avazu_x4,[dataset_id] avazu_x4,[train] N.A.,[val] logloss: 0.376220 - AUC: 0.785959,[test] logloss: 0.376192 - AUC: 0.786089
 20230105-015006,[command] python /root/autodl-tmp/FuxiCTR-main/figat_avazu.py,[exp_id] figat_avazu_x4,[dataset_id] avazu_x4,[train] N.A.,[val] logloss: 0.377476 - AUC: 0.783870,[test] logloss: 0.377409 - AUC: 0.784080
