 20221230-112221,[command] python D:/FuxiCTR-main/afm_mlp_movielens_x4.py,[exp_id] afm_mlp_movielens_x4,[dataset_id] movielens_x4,[train] N.A.,[val] logloss: 0.597833 - AUC: 0.827955,[test] logloss: 0.597834 - AUC: 0.827949
 20221230-170750,[command] python D:/FuxiCTR-main/afm_mlp_movielens_x4.py,[exp_id] afm_mlp_movielens_x4,[dataset_id] movielens_x4,[train] N.A.,[val] logloss: 0.599909 - AUC: 0.836473,[test] logloss: 0.599906 - AUC: 0.836487
 20221230-183518,[command] python D:/FuxiCTR-main/afm_mlp_movielens_x4.py,[exp_id] afm_mlp_movielens_x4,[dataset_id] movielens_x4,[train] N.A.,[val] logloss: 0.596916 - AUC: 0.837171,[test] logloss: 0.596918 - AUC: 0.837172
